"country_code","year","country","category","indicator","value_per_100000","gender_inequality_index","legal_system_trust","political_system_trust","police_trust"
"HUN",2014,"Hungary","Smuggling of migrants","Offences",1.32380104045598,0.248,5.1,4.5,5.7
"HUN",2019,"Hungary","Robbery","Violent offences",3.22335060043676,0.227,5.1,4.5,5.7
"HUN",2017,"Hungary","Perpetrator unknown to the victim","Victims of sexual violence",0.277582282546746,0.248,5.1,4.5,5.7
"HUN",2010,"Hungary","Theft","Offences",683.179588617835,0.24,5.1,4.5,5.7
"HUN",2020,"Hungary","Money laundering","Offences",1.53278594640498,0.231,5.1,4.5,5.7
"HUN",2020,"Hungary","Sexual violence","Violent offences",2.56652530560377,0.231,5.1,4.5,5.7
"HUN",2020,"Hungary","Smuggling of migrants","Offences",1.2832626528044,0.231,5.1,4.5,5.7
"HUN",2005,"Hungary","Serious assault","Violent offences",62.8068743741408,0.262,5.1,4.5,5.7
"HUN",2006,"Hungary","Theft","Offences",624.45795807653,0.246,5.1,4.5,5.7
"HUN",2006,"Hungary","Sexual violence","Violent offences",3.32394048291282,0.246,5.1,4.5,5.7
"HUN",2006,"Hungary","Robbery","Violent offences",13.7895172560739,0.246,5.1,4.5,5.7
"HUN",2017,"Hungary","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.320792194175979,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Other Perpetrator known to the victim","Victims of sexual violence",0.609361966720569,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Total","Victims of sexual exploitation",0.335957063305194,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Robbery","Violent offences",4.28232119524469,0.248,5.1,4.5,5.7
"HUN",2018,"Hungary","Corruption: Bribery","Offences",9.52724181552044,0.229,5.1,4.5,5.7
"HUN",2019,"Hungary","Sexual Exploitation","Violent offences",1.71097283056304,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Sexual violence","Violent offences",1.96048970168629,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Acts that result in the depletion of degradation of natural resources","Acts against the environment",1.01843620866859,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Fraud","Offences",86.2411781500514,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Other Perpetrator known to the victim","Victims of sexual violence",0.375495673968349,0.227,5.1,4.5,5.7
"HUN",2017,"Hungary","Child pornography","Offences of sexual nature",7.29674943258119,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Corruption: Bribery","Offences",5.11739928799977,0.248,5.1,4.5,5.7
"HUN",2003,"Hungary","Kidnapping","Violent offences",0.183234153350452,0.261,5.1,4.5,5.7
"HUN",2017,"Hungary","Sexual Exploitation","Violent offences",8.32022929017106,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Corruption: Other acts of corruption","Offences",1.40537532685803,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Intimate partner or family member","Victims of sexual violence",0.56793559307866,0.248,5.1,4.5,5.7
"HUN",2003,"Hungary","Sexual violence","Violent offences",2.85030905210919,0.261,5.1,4.5,5.7
"HUN",2014,"Hungary","Intimate partner or family member","Victims of serious assault",8.49861426153098,0.248,5.1,4.5,5.7
"HUN",2003,"Hungary","Robbery","Violent offences",16.7404758435226,0.261,5.1,4.5,5.7
"HUN",2003,"Hungary","Serious assault","Violent offences",58.2379217396502,0.261,5.1,4.5,5.7
"HUN",2018,"Hungary","Robbery","Violent offences",3.54407285067319,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Kidnapping","Violent offences",0.010184117389063,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Corruption: Other acts of corruption","Offences",1.86878554051253,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",2.25578200122133,0.229,5.1,4.5,5.7
"HUN",2009,"Hungary","Sexual violence","Violent offences",7.44266964093649,0.233,5.1,4.5,5.7
"HUN",2009,"Hungary","Theft","Offences",596.798254000207,0.233,5.1,4.5,5.7
"HUN",2003,"Hungary","Sexual violence: Rape","Violent offences",2.7230631122836,0.261,5.1,4.5,5.7
"HUN",2003,"Hungary","Theft","Offences",635.120114538159,0.261,5.1,4.5,5.7
"HUN",2003,"Hungary","Burglary","Offences",239.074761583297,0.261,5.1,4.5,5.7
"HUN",2019,"Hungary","Relationship to perpetrator is not known","Victims of sexual violence",0,0.227,5.1,4.5,5.7
"HUN",2003,"Hungary","Theft: of a motorized vehicle","Offences",63.7603955279051,0.261,5.1,4.5,5.7
"HUN",2010,"Hungary","Kidnapping","Violent offences",0.091636357231722,0.24,5.1,4.5,5.7
"HUN",2020,"Hungary","Corruption: Bribery","Offences",10.3119320314622,0.231,5.1,4.5,5.7
"HUN",2005,"Hungary","Sexual violence: Rape","Violent offences",1.34378919157386,0.262,5.1,4.5,5.7
"HUN",2005,"Hungary","Theft: of a motorized vehicle","Offences",45.6124808548317,0.262,5.1,4.5,5.7
"HUN",2005,"Hungary","Sexual violence","Violent offences",4.36731487260747,0.262,5.1,4.5,5.7
"HUN",2014,"Hungary","Theft: of a motorized vehicle","Offences",24.4546784511997,0.248,5.1,4.5,5.7
"HUN",2014,"Hungary","Serious assault","Violent offences",68.6085346930888,0.248,5.1,4.5,5.7
"HUN",2016,"Hungary","Corruption: Other acts of corruption","Offences",1.00308787889494,0.252,5.1,4.5,5.7
"HUN",2017,"Hungary","Sexual violence","Violent offences",2.99406047895732,0.248,5.1,4.5,5.7
"HUN",2017,"Hungary","Acts that cause environmental pollution or degradation","Acts against the environment",0.224045341964336,0.248,5.1,4.5,5.7
"HUN",2019,"Hungary","Corruption: Other acts of corruption","Offences",7.22580490051674,0.227,5.1,4.5,5.7
"HUN",2009,"Hungary","Theft: of a motorized vehicle","Offences",40.8023236471109,0.233,5.1,4.5,5.7
"HUN",2019,"Hungary","Corruption: Bribery","Offences",1.97067406377408,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Acts involving the movement of dumping of waste","Acts against the environment",2.04196459837857,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Smuggling of migrants","Offences",0.437927569729814,0.227,5.1,4.5,5.7
"HUN",2012,"Hungary","Sexual violence","Violent offences",6.89862081272841,0.242,5.1,4.5,5.7
"HUN",2012,"Hungary","Kidnapping","Violent offences",0.0458210976474447,0.242,5.1,4.5,5.7
"HUN",2012,"Hungary","Robbery","Violent offences",15.456983606949,0.242,5.1,4.5,5.7
"HUN",2012,"Hungary","Theft: of a motorized vehicle","Offences",39.4061439782137,0.242,5.1,4.5,5.7
"HUN",2012,"Hungary","Theft","Offences",663.382578065196,0.242,5.1,4.5,5.7
"HUN",2019,"Hungary","Theft","Offences",290.086277496224,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Sexual violence: Other acts of sexual violence","Violent offences",0.0203687241755896,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.748550613369754,0.227,5.1,4.5,5.7
"HUN",2018,"Hungary","Corruption","Offences",11.3960273560582,0.229,5.1,4.5,5.7
"HUN",2015,"Hungary","Theft: of a motorized vehicle","Offences",16.1660990899324,0.247,5.1,4.5,5.7
"HUN",2010,"Hungary","Robbery","Violent offences",17.2887260644319,0.24,5.1,4.5,5.7
"HUN",2010,"Hungary","Burglary","Offences",225.272711528571,0.24,5.1,4.5,5.7
"HUN",2010,"Hungary","Serious assault","Violent offences",74.1694493618277,0.24,5.1,4.5,5.7
"HUN",2019,"Hungary","Kidnapping","Violent offences",0.0254609052169669,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Corruption","Offences",9.1964789642757,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Perpetrator unknown to the victim","Victims of sexual violence",0.120821849678973,0.227,5.1,4.5,5.7
"HUN",2019,"Hungary","Acts intended to induce fear or emotional distress","Violent offences",23.0013817727619,0.227,5.1,4.5,5.7
"HUN",2020,"Hungary","Corruption: Other acts of corruption","Offences",1.79249386423096,0.231,5.1,4.5,5.7
"HUN",2020,"Hungary","Fraud","Offences",78.6813144777378,0.231,5.1,4.5,5.7
"HUN",2018,"Hungary","Sexual violence: Other acts of sexual violence","Violent offences",0,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Smuggling of migrants","Offences",0.96239909307241,0.229,5.1,4.5,5.7
"HUN",2015,"Hungary","Robbery","Violent offences",7.33202604390848,0.247,5.1,4.5,5.7
"HUN",2020,"Hungary","Perpetrator unknown to the victim","Victims of sexual violence",0.174805220852828,0.231,5.1,4.5,5.7
"HUN",2016,"Hungary","Total","Victims of sexual exploitation",0.41622860337825,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Kidnapping","Violent offences",0.0254590832219631,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Acts intended to induce fear or emotional distress","Violent offences",34.2832014649264,0.252,5.1,4.5,5.7
"HUN",2018,"Hungary","Acts intended to induce fear or emotional distress","Violent offences",27.6549707643733,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Fraud","Offences",107.315136965264,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Relationship to perpetrator is not known","Victims of sexual violence",0.00256958070683308,0.229,5.1,4.5,5.7
"HUN",2014,"Hungary","Kidnapping","Violent offences",0.0152746273875893,0.248,5.1,4.5,5.7
"HUN",2016,"Hungary","Sexual violence: Rape","Violent offences",3.04490635319054,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Robbery","Violent offences",5.62136557511712,0.252,5.1,4.5,5.7
"HUN",2015,"Hungary","Theft","Offences",566.836896783605,0.247,5.1,4.5,5.7
"HUN",2015,"Hungary","Money laundering","Offences",0.0865586407985918,0.247,5.1,4.5,5.7
"HUN",2020,"Hungary","Corruption","Offences",12.1044258956982,0.231,5.1,4.5,5.7
"HUN",2012,"Hungary","Serious assault","Violent offences",71.1397997169861,0.242,5.1,4.5,5.7
"HUN",2020,"Hungary","Sexual Exploitation","Violent offences",1.88924779440508,0.231,5.1,4.5,5.7
"HUN",2020,"Hungary","Intimate partner or family member","Victims of sexual violence",0.462704048370412,0.231,5.1,4.5,5.7
"HUN",2020,"Hungary","Theft","Offences",256.861315357242,0.231,5.1,4.5,5.7
"HUN",2016,"Hungary","Acts that result in the depletion of degradation of natural resources","Acts against the environment",1.17111782814982,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Theft","Offences",476.553303357277,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Corruption: Bribery","Offences",4.928878511515,0.252,5.1,4.5,5.7
"HUN",2014,"Hungary","Theft","Offences",544.484459483434,0.248,5.1,4.5,5.7
"HUN",2015,"Hungary","Fraud","Offences",160.749579328355,0.247,5.1,4.5,5.7
"HUN",2015,"Hungary","Burglary","Offences",145.596725504573,0.247,5.1,4.5,5.7
"HUN",2004,"Hungary","Theft","Offences",658.978000797753,0.267,5.1,4.5,5.7
"HUN",2020,"Hungary","Other Perpetrator known to the victim","Victims of sexual violence",0.54256028484142,0.231,5.1,4.5,5.7
"HUN",2004,"Hungary","Sexual violence","Violent offences",3.92945651072007,0.267,5.1,4.5,5.7
"HUN",2004,"Hungary","Theft: of a motorized vehicle","Offences",46.0794945486364,0.267,5.1,4.5,5.7
"HUN",2012,"Hungary","Burglary","Offences",238.559908060311,0.242,5.1,4.5,5.7
"HUN",2012,"Hungary","Sexual violence: Rape","Violent offences",0.977516749847435,0.242,5.1,4.5,5.7
"HUN",2013,"Hungary","Money laundering","Offences",0.0661880859942409,0.25,5.1,4.5,5.7
"HUN",2020,"Hungary","Relationship to perpetrator is not known","Victims of sexual violence",0,0.231,5.1,4.5,5.7
"HUN",2020,"Hungary","Kidnapping","Violent offences",0.0560154332573751,0.231,5.1,4.5,5.7
"HUN",2014,"Hungary","Money laundering","Offences",0.0814646794139166,0.248,5.1,4.5,5.7
"HUN",2016,"Hungary","Sexual violence","Violent offences",3.05508998647428,0.252,5.1,4.5,5.7
"HUN",2004,"Hungary","Robbery","Violent offences",16.4253318135971,0.267,5.1,4.5,5.7
"HUN",2004,"Hungary","Serious assault","Violent offences",63.6958792426123,0.267,5.1,4.5,5.7
"HUN",2013,"Hungary","Fraud","Offences",187.551578745816,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Sexual violence: Rape","Violent offences",1.26266502508175,0.25,5.1,4.5,5.7
"HUN",2016,"Hungary","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.366610798376108,0.252,5.1,4.5,5.7
"HUN",2013,"Hungary","Serious assault","Violent offences",68.1075404859218,0.25,5.1,4.5,5.7
"HUN",2004,"Hungary","Kidnapping","Violent offences",0.0967094218940801,0.267,5.1,4.5,5.7
"HUN",2004,"Hungary","Burglary","Offences",227.414750573114,0.267,5.1,4.5,5.7
"HUN",2004,"Hungary","Sexual violence: Rape","Violent offences",1.35902187611702,0.267,5.1,4.5,5.7
"HUN",2013,"Hungary","Kidnapping","Violent offences",0.0356397386103451,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Corruption","Offences",2.05692205698744,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Theft: of a motorized vehicle","Offences",28.9801988821073,0.25,5.1,4.5,5.7
"HUN",2014,"Hungary","Sexual violence","Violent offences",3.93576232412688,0.248,5.1,4.5,5.7
"HUN",2016,"Hungary","Fraud","Offences",229.131748985571,0.252,5.1,4.5,5.7
"HUN",2013,"Hungary","Sexual violence","Violent offences",30.4159712090144,0.25,5.1,4.5,5.7
"HUN",2016,"Hungary","Acts that cause environmental pollution or degradation","Acts against the environment",0.239315382276373,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Sexual violence: Other acts of sexual violence","Violent offences",0.0101836332887852,0.252,5.1,4.5,5.7
"HUN",2013,"Hungary","Intimate partner or family member","Victims of serious assault",7.0686536326749,0.25,5.1,4.5,5.7
"HUN",2005,"Hungary","Kidnapping","Violent offences",0.0356307740181255,0.262,5.1,4.5,5.7
"HUN",2013,"Hungary","Theft","Offences",632.737736521107,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Corruption: Other acts of corruption","Offences",0.351305994882042,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Robbery","Violent offences",11.7000170469082,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Corruption: Bribery","Offences",1.7056160621054,0.25,5.1,4.5,5.7
"HUN",2005,"Hungary","Burglary","Offences",216.777629131376,0.262,5.1,4.5,5.7
"HUN",2005,"Hungary","Robbery","Violent offences",15.1787097320642,0.262,5.1,4.5,5.7
"HUN",2016,"Hungary","Corruption","Offences",5.93196639038979,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Sexual Exploitation","Violent offences",2.66302010488125,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Other Perpetrator known to the victim","Victims of sexual violence",0.71204404262667,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Acts involving the movement of dumping of waste","Acts against the environment",1.44098411028751,0.252,5.1,4.5,5.7
"HUN",2018,"Hungary","Acts involving the movement of dumping of waste","Acts against the environment",1.89424583398267,0.229,5.1,4.5,5.7
"HUN",2005,"Hungary","Theft","Offences",642.641730316898,0.262,5.1,4.5,5.7
"HUN",2018,"Hungary","Acts that result in the depletion of degradation of natural resources","Acts against the environment",1.03877997347274,0.229,5.1,4.5,5.7
"HUN",2018,"Hungary","Sexual violence","Violent offences",2.75480375318461,0.229,5.1,4.5,5.7
"HUN",2013,"Hungary","Smuggling of migrants","Offences",1.24229946016083,0.25,5.1,4.5,5.7
"HUN",2013,"Hungary","Intimate partner or family member","Victims of sexual violence",0.575659424580474,0.25,5.1,4.5,5.7
"HUN",2016,"Hungary","Child pornography","Offences of sexual nature",1.37479049391544,0.252,5.1,4.5,5.7
"HUN",2014,"Hungary","Intimate partner or family member","Victims of sexual violence",0.678352714212949,0.248,5.1,4.5,5.7
"HUN",2016,"Hungary","Intimate partner or family member","Victims of sexual violence",0.560255077256757,0.252,5.1,4.5,5.7
"HUN",2016,"Hungary","Relationship to perpetrator is not known","Victims of sexual violence",0.0154210345675894,0.252,5.1,4.5,5.7
"HUN",2018,"Hungary","Child pornography","Offences of sexual nature",1.06424026694288,0.229,5.1,4.5,5.7
"HUN",2016,"Hungary","Money laundering","Offences",0.259682648848903,0.252,5.1,4.5,5.7
"HUN",2014,"Hungary","Sexual violence: Rape","Violent offences",1.61911050332639,0.248,5.1,4.5,5.7
"HUN",2016,"Hungary","Perpetrator unknown to the victim","Victims of sexual violence",0.251829284460587,0.252,5.1,4.5,5.7
"HUN",2018,"Hungary","Money laundering","Offences",1.22718614513261,0.229,5.1,4.5,5.7
"HUN",2016,"Hungary","Smuggling of migrants","Offences",1.73121765900277,0.252,5.1,4.5,5.7
"HUN",2013,"Hungary","Burglary","Offences",191.884352682392,0.25,5.1,4.5,5.7
"IRL",2013,"Ireland","Fraud","Offences",53.5762985372645,0.121,5.1,3.2,6.9
"IRL",2013,"Ireland","Serious assault","Violent offences",34.307045228396,0.121,5.1,3.2,6.9
"IRL",2013,"Ireland","Sexual violence: Rape","Violent offences",5.00889524053855,0.121,5.1,3.2,6.9
"IRL",2013,"Ireland","Kidnapping","Violent offences",0.899602027684115,0.121,5.1,3.2,6.9
"IRL",2003,"Ireland","Serious assault","Violent offences",131.407641548609,0.193,5.1,3.2,6.9
"IRL",2003,"Ireland","Sexual violence: Rape","Violent offences",4.12320449227128,0.193,5.1,3.2,6.9
"IRL",2013,"Ireland","Sexual violence","Violent offences",20.9129705940799,0.121,5.1,3.2,6.9
"IRL",2013,"Ireland","Theft: of a motorized vehicle","Offences",81.8304659255625,0.121,5.1,3.2,6.9
"IRL",2009,"Ireland","Robbery","Violent offences",27.6813146822732,0.168,5.1,3.2,6.9
"IRL",2009,"Ireland","Serious assault","Violent offences",173.133232737976,0.168,5.1,3.2,6.9
"IRL",2003,"Ireland","Kidnapping","Violent offences",0.590621184031074,0.193,5.1,3.2,6.9
"IRL",2013,"Ireland","Sexual violence: Sexual assault","Violent offences",15.9040753535196,0.121,5.1,3.2,6.9
"IRL",2009,"Ireland","Burglary","Offences",299.038208792067,0.168,5.1,3.2,6.9
"IRL",2010,"Ireland","Sexual violence: Rape","Violent offences",5.3102728741157,0.163,5.1,3.2,6.9
"IRL",2010,"Ireland","Theft: of a motorized vehicle","Offences",126.757768815878,0.163,5.1,3.2,6.9
"IRL",2009,"Ireland","Theft: of a motorized vehicle","Offences",145.896419295176,0.168,5.1,3.2,6.9
"IRL",2003,"Ireland","Burglary","Offences",280.377905474317,0.193,5.1,3.2,6.9
"IRL",2003,"Ireland","Theft","Offences",644.891470188387,0.193,5.1,3.2,6.9
"IRL",2003,"Ireland","Theft: of a motorized vehicle","Offences",137.503297919593,0.193,5.1,3.2,6.9
"IRL",2003,"Ireland","Robbery","Violent offences",19.1004662155919,0.193,5.1,3.2,6.9
"IRL",2009,"Ireland","Sexual violence: Rape","Violent offences",3.65602269389088,0.168,5.1,3.2,6.9
"IRL",2013,"Ireland","Smuggling of migrants","Offences",0.177699165958805,0.121,5.1,3.2,6.9
"IRL",2016,"Ireland","Acts intended to induce fear or emotional distress","Violent offences",15.1544579768207,0.092,5.1,3.2,6.9
"IRL",2004,"Ireland","Sexual violence: Rape","Violent offences",4.55566392533764,0.188,5.1,3.2,6.9
"IRL",2013,"Ireland","Theft","Offences",874.468701898649,0.121,5.1,3.2,6.9
"IRL",2008,"Ireland","Sexual violence","Violent offences",15.6302791850825,0.174,5.1,3.2,6.9
"IRL",2008,"Ireland","Sexual violence: Rape","Violent offences",3.86866085091682,0.174,5.1,3.2,6.9
"IRL",2016,"Ireland","Burglary","Offences",200.627260145758,0.092,5.1,3.2,6.9
"IRL",2016,"Ireland","Sexual violence","Violent offences",28.2550150556589,0.092,5.1,3.2,6.9
"IRL",2019,"Ireland","Acts intended to induce fear or emotional distress","Violent offences",17.8824229170657,0.079,5.1,3.2,6.9
"IRL",2009,"Ireland","Sexual violence","Violent offences",16.4465458570468,0.168,5.1,3.2,6.9
"IRL",2008,"Ireland","Kidnapping","Violent offences",0.855996797468352,0.174,5.1,3.2,6.9
"IRL",2019,"Ireland","Sexual Exploitation","Violent offences",5.70196363489511,0.079,5.1,3.2,6.9
"IRL",2009,"Ireland","Kidnapping","Violent offences",1.62242952373643,0.168,5.1,3.2,6.9
"IRL",2020,"Ireland","Sexual violence","Violent offences",28.3370478420309,0.073,5.1,3.2,6.9
"IRL",2020,"Ireland","Sexual violence: Rape","Violent offences",11.2128201049976,0.073,5.1,3.2,6.9
"IRL",2020,"Ireland","Sexual violence: Sexual assault","Violent offences",17.1242277370333,0.073,5.1,3.2,6.9
"IRL",2020,"Ireland","Kidnapping","Violent offences",1.13126374946109,0.073,5.1,3.2,6.9
"IRL",2016,"Ireland","Smuggling of migrants","Offences",0.244247674350853,0.092,5.1,3.2,6.9
"IRL",2016,"Ireland","Sexual violence: Sexual assault","Violent offences",17.0196220354327,0.092,5.1,3.2,6.9
"IRL",2016,"Ireland","Robbery","Violent offences",21.7047365161854,0.092,5.1,3.2,6.9
"IRL",2016,"Ireland","Sexual Exploitation","Violent offences",3.5082847770415,0.092,5.1,3.2,6.9
"IRL",2016,"Ireland","Child pornography","Offences of sexual nature",3.17521976656108,0.092,5.1,3.2,6.9
"IRL",2004,"Ireland","Robbery","Violent offences",29.1495659962653,0.188,5.1,3.2,6.9
"IRL",2004,"Ireland","Sexual violence","Violent offences",19.5147266433353,0.188,5.1,3.2,6.9
"IRL",2009,"Ireland","Theft","Offences",710.112954967385,0.168,5.1,3.2,6.9
"IRL",2012,"Ireland","Sexual violence","Violent offences",23.5014963027768,0.134,5.1,3.2,6.9
"IRL",2011,"Ireland","Theft","Offences",739.544799048077,0.14,5.1,3.2,6.9
"IRL",2016,"Ireland","Theft","Offences",688.811748170956,0.092,5.1,3.2,6.9
"IRL",2008,"Ireland","Robbery","Violent offences",25.5576186673734,0.174,5.1,3.2,6.9
"IRL",2008,"Ireland","Theft: of a motorized vehicle","Offences",159.048651707684,0.174,5.1,3.2,6.9
"IRL",2010,"Ireland","Sexual violence","Violent offences",26.2847397913005,0.163,5.1,3.2,6.9
"IRL",2010,"Ireland","Serious assault","Violent offences",167.062517743649,0.163,5.1,3.2,6.9
"IRL",2010,"Ireland","Theft","Offences",726.729728735504,0.163,5.1,3.2,6.9
"IRL",2010,"Ireland","Robbery","Violent offences",35.5055064975075,0.163,5.1,3.2,6.9
"IRL",2010,"Ireland","Burglary","Offences",282.399867073462,0.163,5.1,3.2,6.9
"IRL",2016,"Ireland","Fraud","Offences",54.4228227126537,0.092,5.1,3.2,6.9
"IRL",2019,"Ireland","Kidnapping","Violent offences",0.95402504396642,0.079,5.1,3.2,6.9
"IRL",2019,"Ireland","Sexual violence","Violent offences",31.493919765224,0.079,5.1,3.2,6.9
"IRL",2019,"Ireland","Sexual violence: Rape","Violent offences",11.7145400747206,0.079,5.1,3.2,6.9
"IRL",2012,"Ireland","Robbery","Violent offences",31.2871999456249,0.134,5.1,3.2,6.9
"IRL",2013,"Ireland","Burglary","Offences",291.182295823293,0.121,5.1,3.2,6.9
"IRL",2014,"Ireland","Robbery","Violent offences",29.4298830205153,0.115,5.1,3.2,6.9
"IRL",2014,"Ireland","Theft","Offences",862.873064548075,0.115,5.1,3.2,6.9
"IRL",2008,"Ireland","Theft","Offences",695.4029047949,0.174,5.1,3.2,6.9
"IRL",2008,"Ireland","Serious assault","Violent offences",179.937196933906,0.174,5.1,3.2,6.9
"IRL",2008,"Ireland","Burglary","Offences",274.385882535249,0.174,5.1,3.2,6.9
"IRL",2019,"Ireland","Serious assault","Violent offences",55.8992115873503,0.079,5.1,3.2,6.9
"IRL",2019,"Ireland","Child pornography","Offences of sexual nature",5.57993717568718,0.079,5.1,3.2,6.9
"IRL",2010,"Ireland","Kidnapping","Violent offences",1.48865390196135,0.163,5.1,3.2,6.9
"IRL",2011,"Ireland","Serious assault","Violent offences",163.379409278072,0.14,5.1,3.2,6.9
"IRL",2011,"Ireland","Kidnapping","Violent offences",1.21071151073381,0.14,5.1,3.2,6.9
"IRL",2011,"Ireland","Robbery","Violent offences",32.5559214490906,0.14,5.1,3.2,6.9
"IRL",2013,"Ireland","Robbery","Violent offences",31.1639912305228,0.121,5.1,3.2,6.9
"IRL",2006,"Ireland","Kidnapping","Violent offences",0.901337303602344,0.181,5.1,3.2,6.9
"IRL",2011,"Ireland","Burglary","Offences",307.620690730994,0.14,5.1,3.2,6.9
"IRL",2011,"Ireland","Sexual violence","Violent offences",22.3703943359032,0.14,5.1,3.2,6.9
"IRL",2014,"Ireland","Fraud","Offences",57.5048808607309,0.115,5.1,3.2,6.9
"IRL",2020,"Ireland","Theft","Offences",539.878988201628,0.073,5.1,3.2,6.9
"IRL",2020,"Ireland","Burglary","Offences",114.224366232398,0.073,5.1,3.2,6.9
"IRL",2020,"Ireland","Fraud","Offences",65.0143931307809,0.073,5.1,3.2,6.9
"IRL",2020,"Ireland","Serious assault","Violent offences",47.0583538135285,0.073,5.1,3.2,6.9
"IRL",2019,"Ireland","Fraud","Offences",62.6883200403171,0.079,5.1,3.2,6.9
"IRL",2020,"Ireland","Corruption","Offences",0.0665449264414452,0.073,5.1,3.2,6.9
"IRL",2017,"Ireland","Burglary","Offences",208.279622545376,0.086,5.1,3.2,6.9
"IRL",2017,"Ireland","Serious assault","Violent offences",45.5185042397783,0.086,5.1,3.2,6.9
"IRL",2005,"Ireland","Theft: of a motorized vehicle","Offences",158.079854423264,0.182,5.1,3.2,6.9
"IRL",2016,"Ireland","Kidnapping","Violent offences",0.821560359182117,0.092,5.1,3.2,6.9
"IRL",2007,"Ireland","Burglary","Offences",262.513372523906,0.175,5.1,3.2,6.9
"IRL",2018,"Ireland","Kidnapping","Violent offences",0.954278575042292,0.084,5.1,3.2,6.9
"IRL",2018,"Ireland","Robbery","Violent offences",24.1676597259983,0.084,5.1,3.2,6.9
"IRL",2019,"Ireland","Corruption","Offences",0.0554665723237555,0.079,5.1,3.2,6.9
"IRL",2019,"Ireland","Sexual violence: Sexual assault","Violent offences",19.7793796905034,0.079,5.1,3.2,6.9
"IRL",2019,"Ireland","Robbery","Violent offences",22.6636414513169,0.079,5.1,3.2,6.9
"IRL",2019,"Ireland","Theft: of a motorized vehicle","Offences",39.8028122993139,0.079,5.1,3.2,6.9
"IRL",2020,"Ireland","Theft: of a motorized vehicle","Offences",28.7363174007013,0.073,5.1,3.2,6.9
"IRL",2019,"Ireland","Theft","Offences",725.602605818895,0.079,5.1,3.2,6.9
"IRL",2020,"Ireland","Sexual Exploitation","Violent offences",5.09068687260207,0.073,5.1,3.2,6.9
"IRL",2005,"Ireland","Sexual violence: Rape","Violent offences",5.02105883129874,0.182,5.1,3.2,6.9
"IRL",2012,"Ireland","Theft","Offences",754.735670958334,0.134,5.1,3.2,6.9
"IRL",2017,"Ireland","Sexual violence: Sexual assault","Violent offences",18.7801290352738,0.086,5.1,3.2,6.9
"IRL",2004,"Ireland","Theft","Offences",644.164195908585,0.188,5.1,3.2,6.9
"IRL",2004,"Ireland","Kidnapping","Violent offences",0.824252152740289,0.188,5.1,3.2,6.9
"IRL",2004,"Ireland","Serious assault","Violent offences",136.502839619805,0.188,5.1,3.2,6.9
"IRL",2004,"Ireland","Burglary","Offences",277.494511909144,0.188,5.1,3.2,6.9
"IRL",2004,"Ireland","Theft: of a motorized vehicle","Offences",160.350459335763,0.188,5.1,3.2,6.9
"IRL",2005,"Ireland","Theft","Offences",655.509806930399,0.182,5.1,3.2,6.9
"IRL",2005,"Ireland","Burglary","Offences",293.704108707341,0.182,5.1,3.2,6.9
"IRL",2019,"Ireland","Burglary","Offences",179.001722202015,0.079,5.1,3.2,6.9
